customer_id,name,age,city,preferred_language,relationship_tenure_months,avg_monthly_balance,risk_profile,lifecycle_stage,primary_channel,credit_card_holder,loan_holder,recent_issues
C00335,Customer00335,40,Mumbai,hi,79,144647.2,low,active,app,False,none,none
C00336,Customer00336,50,Hyderabad,en,64,36489.65,low,winback,email,True,none,none
C00337,Customer00337,33,Pune,hi,8,61645.4,medium,active,app,True,auto,none
C00338,Customer00338,34,Mumbai,en,20,60478.36,low,active,email,True,home,txn_decline
C00339,Customer00339,49,Kolkata,en,1,41391.21,low,active,sms,False,none,none
C00340,Customer00340,41,Bengaluru,en,1,18451.68,medium,active,email,False,personal,txn_decline
C00341,Customer00341,53,Hyderabad,en,27,46054.98,low,active,sms,True,personal,none
C00342,Customer00342,20,Visakhapatnam,hi,140,25610.43,medium,active,email,False,none,none
C00343,Customer00343,23,Hyderabad,en,4,81928.36,low,active,app,False,none,none
C00344,Customer00344,44,Visakhapatnam,hi,5,109238.53,low,active,app,False,none,none
C00345,Customer00345,40,Chennai,en,25,16155.28,medium,active,app,False,none,none
C00346,Customer00346,35,Hyderabad,hi,69,18817.52,low,winback,app,False,personal,none
C00347,Customer00347,56,Hyderabad,hi,12,14205.09,medium,active,sms,False,none,none
C00348,Customer00348,46,Pune,en,6,37605.97,medium,active,sms,False,none,none
C00349,Customer00349,25,Ahmedabad,en,47,136625.88,low,dormant,app,False,none,none
C00350,Customer00350,43,Hyderabad,en,4,48264.51,medium,active,email,False,none,app_crash
C00351,Customer00351,41,Hyderabad,en,35,77405.19,high,active,email,False,none,none
C00352,Customer00352,42,Delhi,te,23,86450.86,low,active,app,True,none,none
C00353,Customer00353,39,Hyderabad,mr,38,92540.23,low,active,email,False,none,none
C00354,Customer00354,27,Hyderabad,en,3,47014.01,low,dormant,app,True,none,txn_decline
C00355,Customer00355,31,Mumbai,hi,5,158056.43,low,dormant,sms,False,none,none
C00356,Customer00356,30,Visakhapatnam,te,20,49142.66,medium,winback,sms,False,auto,none
C00357,Customer00357,46,Hyderabad,en,8,10842.56,high,active,app,False,none,none
C00358,Customer00358,35,Hyderabad,ta,1,48476.66,medium,active,app,False,SME,none
C00359,Customer00359,33,Hyderabad,en,21,95432.76,medium,active,app,True,none,none
C00360,Customer00360,48,Delhi,en,47,15617.74,low,dormant,app,False,none,none
C00361,Customer00361,28,Hyderabad,ta,6,47137.32,low,dormant,sms,True,none,none
C00362,Customer00362,62,Hyderabad,en,29,48643.81,high,active,email,False,none,none
C00363,Customer00363,35,Visakhapatnam,en,9,51613.15,medium,active,email,False,none,none
C00364,Customer00364,29,Bengaluru,en,10,52259.61,low,active,app,True,SME,none
C00365,Customer00365,27,Pune,hi,20,33133.98,low,active,app,True,none,none
C00366,Customer00366,47,Mumbai,en,5,87398.59,medium,active,app,False,none,none
C00367,Customer00367,51,Hyderabad,en,1,105478.02,low,dormant,email,True,home,none
C00368,Customer00368,56,Bengaluru,en,49,71475.54,high,active,app,False,personal,none
C00369,Customer00369,46,Chennai,hi,9,88110.31,low,active,sms,False,home,none
C00370,Customer00370,39,Ahmedabad,hi,40,107008.73,medium,active,app,False,none,none
C00371,Customer00371,58,Chennai,en,17,8648.73,medium,active,app,False,personal,txn_decline
C00372,Customer00372,34,Bengaluru,en,1,62272.96,medium,active,app,False,none,none
C00373,Customer00373,31,Ahmedabad,en,49,20966.85,medium,dormant,sms,False,none,none
C00374,Customer00374,27,Mumbai,mr,37,18242.11,low,active,email,False,home,none
C00375,Customer00375,37,Mumbai,en,19,178536.22,high,active,app,False,none,none
C00376,Customer00376,28,Bengaluru,te,134,95199.55,medium,dormant,sms,False,home,none
C00377,Customer00377,38,Ahmedabad,ta,5,57201.88,medium,dormant,app,False,none,none
C00378,Customer00378,32,Hyderabad,en,1,62695.7,low,active,sms,False,none,none
C00379,Customer00379,35,Hyderabad,ta,48,50115.04,medium,active,sms,False,home,none
C00380,Customer00380,47,Pune,bn,13,102389.51,high,active,app,False,none,none
C00381,Customer00381,25,Hyderabad,mr,105,37862.49,medium,active,app,False,none,none
C00382,Customer00382,22,Pune,hi,31,170104.23,high,dormant,email,False,none,none
C00383,Customer00383,48,Delhi,en,55,47689.49,medium,winback,app,False,SME,txn_decline
C00384,Customer00384,21,Hyderabad,en,21,15633.89,low,dormant,app,False,none,none
C00385,Customer00385,52,Bengaluru,hi,31,132805.48,low,winback,sms,False,none,none
C00386,Customer00386,42,Visakhapatnam,hi,57,8863.38,low,onboarding,email,False,none,none
C00387,Customer00387,32,Hyderabad,en,85,9702.6,low,active,sms,False,home,none
C00388,Customer00388,41,Chennai,en,16,32510.6,low,dormant,app,False,none,none
C00389,Customer00389,43,Hyderabad,en,14,27763.14,low,winback,sms,True,none,none
C00390,Customer00390,18,Pune,ta,21,64111.99,high,active,app,False,personal,none
C00391,Customer00391,34,Visakhapatnam,en,83,17180.19,medium,active,sms,True,none,none
C00392,Customer00392,46,Pune,en,9,24745.96,low,active,sms,False,auto,none
C00393,Customer00393,33,Bengaluru,en,84,70790.23,low,dormant,app,False,none,none
C00394,Customer00394,22,Visakhapatnam,en,1,33656.24,low,dormant,email,False,none,none
C00395,Customer00395,38,Hyderabad,hi,9,26979.53,low,active,email,True,none,none
C00396,Customer00396,35,Delhi,en,6,124021.22,low,active,app,False,none,none
C00397,Customer00397,53,Pune,en,4,101013.3,medium,active,sms,False,none,txn_decline
C00398,Customer00398,46,Visakhapatnam,bn,15,123350.05,low,dormant,email,True,home,none
C00399,Customer00399,41,Pune,en,21,75802.5,low,active,app,True,home,none
C00400,Customer00400,34,Hyderabad,mr,2,72783.57,medium,active,email,False,none,duplicate_debit
C00401,Customer00401,37,Visakhapatnam,en,18,47766.67,low,active,app,False,none,none
C00402,Customer00402,36,Pune,en,65,12097.29,low,active,app,False,none,none
C00403,Customer00403,38,Chennai,en,1,69892.04,low,active,app,False,none,none
C00404,Customer00404,39,Hyderabad,te,48,77152.09,medium,dormant,app,False,none,none
C00405,Customer00405,47,Kolkata,en,16,123775.32,low,active,app,False,none,none
C00406,Customer00406,29,Bengaluru,hi,1,74203.4,low,active,email,False,none,none
C00407,Customer00407,49,Delhi,en,5,12394.36,low,active,sms,False,none,txn_decline
C00408,Customer00408,40,Kolkata,te,14,10957.19,low,active,app,True,none,app_crash
C00409,Customer00409,36,Chennai,hi,28,63045.97,medium,dormant,app,False,none,none
C00410,Customer00410,37,Pune,en,23,170204.44,medium,active,app,True,home,none
C00411,Customer00411,40,Hyderabad,en,1,113039.26,low,dormant,app,False,auto,none
C00412,Customer00412,39,Visakhapatnam,ta,27,76953.71,medium,active,email,False,SME,none
C00413,Customer00413,44,Pune,en,12,18580.29,low,dormant,app,False,none,none
C00414,Customer00414,30,Hyderabad,bn,25,67797.7,medium,active,email,True,none,none
C00415,Customer00415,37,Pune,en,49,69725.74,medium,dormant,sms,False,none,none
C00416,Customer00416,41,Hyderabad,en,32,136110.89,medium,winback,app,False,none,none
C00417,Customer00417,35,Bengaluru,en,9,107845.23,low,active,app,False,none,none
C00418,Customer00418,48,Visakhapatnam,mr,34,84197.02,medium,active,app,False,none,none
C00419,Customer00419,35,Bengaluru,mr,40,132542.41,medium,dormant,email,False,home,none
C00420,Customer00420,39,Hyderabad,en,1,11720.46,low,active,app,False,none,none
C00421,Customer00421,27,Hyderabad,hi,12,36403.05,medium,winback,email,False,none,none
C00422,Customer00422,29,Ahmedabad,te,14,143153.71,low,active,app,False,none,app_crash
C00423,Customer00423,31,Bengaluru,en,6,29385.39,medium,dormant,app,True,none,none
C00424,Customer00424,39,Delhi,hi,26,7993.05,low,dormant,app,False,none,none
C00425,Customer00425,31,Mumbai,hi,11,185146.15,low,dormant,email,False,none,none
C00426,Customer00426,38,Kolkata,en,15,117567.02,medium,active,app,False,none,none
C00427,Customer00427,24,Visakhapatnam,en,20,48723.92,low,active,app,True,none,none
C00428,Customer00428,61,Ahmedabad,bn,34,93509.08,high,active,app,True,none,none
C00429,Customer00429,43,Hyderabad,en,74,101204.93,low,active,email,False,none,none
C00430,Customer00430,35,Hyderabad,en,62,73525.07,low,active,email,False,none,none
C00431,Customer00431,30,Bengaluru,mr,15,33159.5,medium,dormant,app,True,none,none
C00432,Customer00432,29,Mumbai,hi,8,9056.34,low,active,email,False,none,none
C00433,Customer00433,39,Delhi,ta,8,133520.14,low,active,app,False,none,none
C00434,Customer00434,53,Kolkata,en,7,96384.99,low,winback,app,False,none,none
C00435,Customer00435,28,Hyderabad,en,4,36522.01,low,active,sms,False,personal,none
C00436,Customer00436,28,Visakhapatnam,en,17,83062.24,low,onboarding,app,False,none,none
C00437,Customer00437,31,Hyderabad,en,20,69186.92,low,active,email,True,none,none
C00438,Customer00438,51,Delhi,en,19,45491.35,low,active,app,False,none,none
C00439,Customer00439,39,Pune,hi,72,24235.67,low,active,sms,True,none,none
C00440,Customer00440,50,Pune,mr,51,73038.29,low,active,sms,False,home,none
C00441,Customer00441,30,Kolkata,en,22,10225.94,low,active,app,False,none,none
C00442,Customer00442,49,Hyderabad,te,55,31945.76,low,active,app,False,none,txn_decline
C00443,Customer00443,25,Delhi,en,36,8425.69,low,active,sms,False,auto,none
C00444,Customer00444,46,Hyderabad,en,13,16373.11,medium,onboarding,app,False,none,none
C00445,Customer00445,31,Kolkata,mr,23,66739.65,low,active,email,False,none,none
C00446,Customer00446,60,Kolkata,en,4,24269.26,low,dormant,app,False,personal,none
C00447,Customer00447,44,Hyderabad,mr,5,74827.95,medium,active,app,False,none,none
C00448,Customer00448,50,Ahmedabad,en,18,147403.79,low,onboarding,app,False,SME,none
C00449,Customer00449,32,Kolkata,en,21,32188.18,low,onboarding,email,False,personal,none
C00450,Customer00450,41,Ahmedabad,hi,3,49874.97,low,winback,app,False,none,none
C00451,Customer00451,29,Chennai,hi,13,148347.01,low,active,app,False,auto,none
C00452,Customer00452,47,Ahmedabad,en,113,116242.95,medium,active,app,False,auto,none
C00453,Customer00453,43,Kolkata,en,7,147703.8,low,active,app,False,none,none
C00454,Customer00454,26,Hyderabad,en,10,7322.08,medium,active,app,False,none,none
C00455,Customer00455,38,Visakhapatnam,en,1,3801.61,low,onboarding,app,False,personal,txn_decline
C00456,Customer00456,31,Visakhapatnam,en,18,92082.38,low,active,app,False,none,none
C00457,Customer00457,41,Mumbai,te,18,100011.74,low,dormant,app,False,none,none
C00458,Customer00458,26,Hyderabad,te,26,24008.09,low,active,app,False,none,none
C00459,Customer00459,54,Hyderabad,en,15,75141.14,low,active,app,False,none,none
C00460,Customer00460,38,Mumbai,en,75,9146.76,medium,active,app,True,none,none
C00461,Customer00461,43,Hyderabad,ta,5,5240.42,medium,active,app,False,none,txn_decline
C00462,Customer00462,28,Hyderabad,mr,14,54876.61,low,active,app,False,none,app_crash
C00463,Customer00463,30,Hyderabad,hi,26,124165.59,low,dormant,sms,False,none,none
C00464,Customer00464,32,Chennai,en,3,34428.64,medium,active,email,False,none,none
C00465,Customer00465,50,Hyderabad,en,17,58503.01,medium,dormant,app,False,none,none
C00466,Customer00466,30,Pune,hi,33,63520.57,low,active,email,False,none,txn_decline
C00467,Customer00467,39,Visakhapatnam,mr,36,40851.81,low,active,app,False,personal,none
C00468,Customer00468,27,Ahmedabad,en,10,3384.77,medium,active,app,False,none,none
C00469,Customer00469,19,Hyderabad,en,12,80479.48,low,active,app,True,personal,none
C00470,Customer00470,59,Delhi,hi,17,17887.18,low,active,app,True,none,none
C00471,Customer00471,37,Kolkata,en,116,100309.45,medium,active,app,False,none,none
C00472,Customer00472,34,Delhi,hi,64,77838.34,low,active,email,False,none,txn_decline
C00473,Customer00473,38,Hyderabad,en,11,44066.62,low,active,app,False,auto,app_crash
C00474,Customer00474,43,Visakhapatnam,en,8,85975.65,low,active,sms,False,none,none
C00475,Customer00475,36,Visakhapatnam,en,4,4655.29,high,active,sms,True,none,none
C00476,Customer00476,27,Hyderabad,en,89,128784.11,low,active,app,True,none,none
C00477,Customer00477,48,Hyderabad,te,3,78481.89,medium,dormant,email,False,none,none
C00478,Customer00478,62,Bengaluru,en,34,31991.58,high,active,app,True,none,none
C00479,Customer00479,38,Bengaluru,en,12,28710.17,low,active,email,True,personal,none
C00480,Customer00480,34,Pune,te,1,9538.8,high,onboarding,app,False,home,none
C00481,Customer00481,38,Ahmedabad,en,81,81781.57,low,dormant,email,False,none,none
C00482,Customer00482,19,Delhi,en,16,11208.23,low,dormant,app,False,none,none
C00483,Customer00483,28,Visakhapatnam,en,24,41354.75,low,winback,sms,False,none,none
C00484,Customer00484,43,Hyderabad,en,25,26949.92,medium,active,app,False,none,none
C00485,Customer00485,35,Chennai,hi,1,139443.57,high,active,sms,False,none,none
C00486,Customer00486,32,Hyderabad,en,3,25344.13,low,active,app,False,none,none
C00487,Customer00487,31,Chennai,en,28,31851.82,low,active,app,False,none,none
C00488,Customer00488,38,Ahmedabad,en,137,6276.1,medium,active,app,False,none,none
C00489,Customer00489,42,Delhi,te,8,121438.78,low,active,app,False,none,none
C00490,Customer00490,42,Chennai,te,13,187320.92,medium,active,app,False,home,txn_decline
C00491,Customer00491,24,Visakhapatnam,en,11,36514.08,high,active,app,True,none,none
C00492,Customer00492,50,Pune,en,31,31001.0,low,active,app,False,none,app_crash
C00493,Customer00493,32,Pune,en,1,105462.54,low,active,email,True,none,none
C00494,Customer00494,46,Hyderabad,bn,3,2213.59,high,winback,email,False,none,none
C00495,Customer00495,23,Hyderabad,en,1,61001.6,low,winback,email,False,none,none
C00496,Customer00496,28,Hyderabad,ta,19,48143.66,low,active,app,False,none,none
C00497,Customer00497,49,Bengaluru,te,2,40488.23,high,active,email,False,personal,none
C00498,Customer00498,26,Delhi,te,9,47594.69,low,active,app,False,none,none
C00499,Customer00499,36,Pune,en,11,152702.51,medium,active,email,False,home,none
C00500,Customer00500,29,Visakhapatnam,en,36,86582.41,low,onboarding,app,True,none,none
C00501,Customer00501,31,Ahmedabad,en,27,112394.28,low,active,app,False,none,none
C00502,Customer00502,22,Chennai,en,44,25596.62,medium,active,email,False,none,none
C00503,Customer00503,59,Pune,en,25,13657.1,low,winback,app,False,personal,none
C00504,Customer00504,40,Hyderabad,en,22,97969.96,high,active,app,False,none,none
C00505,Customer00505,38,Mumbai,te,3,4794.93,low,active,email,False,none,none
C00506,Customer00506,38,Chennai,en,27,153327.72,low,onboarding,app,False,personal,none
C00507,Customer00507,34,Delhi,te,1,61080.82,low,active,sms,False,none,none
C00508,Customer00508,29,Hyderabad,en,8,127928.68,low,dormant,app,False,auto,none
C00509,Customer00509,50,Kolkata,bn,25,10586.34,low,dormant,email,True,none,none
C00510,Customer00510,33,Hyderabad,en,2,23836.79,low,active,sms,True,auto,none
C00511,Customer00511,49,Kolkata,hi,7,93137.2,low,active,app,False,none,none
C00512,Customer00512,44,Ahmedabad,en,11,128669.53,medium,onboarding,app,True,none,none
C00513,Customer00513,34,Chennai,en,22,34950.02,low,onboarding,app,False,none,none
C00514,Customer00514,44,Kolkata,hi,18,123477.63,low,active,email,False,none,none
C00515,Customer00515,31,Hyderabad,hi,93,105670.41,low,active,app,False,none,none
C00516,Customer00516,52,Chennai,en,33,157956.29,low,active,app,False,none,none
C00517,Customer00517,43,Hyderabad,en,3,114350.44,high,active,app,False,personal,none
C00518,Customer00518,43,Visakhapatnam,en,6,37377.79,medium,dormant,app,False,none,none
C00519,Customer00519,27,Bengaluru,bn,13,67981.4,medium,active,app,False,personal,none
C00520,Customer00520,43,Ahmedabad,en,6,58861.96,low,active,email,False,none,none
C00521,Customer00521,35,Chennai,en,52,33391.2,low,active,sms,False,none,none
C00522,Customer00522,24,Mumbai,hi,40,104780.01,low,active,sms,False,none,none
C00523,Customer00523,36,Chennai,en,33,66954.8,medium,winback,email,True,none,none
C00524,Customer00524,50,Hyderabad,en,31,41597.43,low,active,email,False,personal,none
C00525,Customer00525,44,Visakhapatnam,en,4,120408.43,low,dormant,app,True,none,none
C00526,Customer00526,41,Pune,hi,66,51818.7,medium,active,email,False,auto,none
C00527,Customer00527,41,Kolkata,ta,40,10918.59,low,active,email,True,none,none
C00528,Customer00528,38,Chennai,hi,44,39516.17,low,active,app,False,auto,none
C00529,Customer00529,41,Kolkata,en,21,152132.9,medium,winback,app,True,personal,none
C00530,Customer00530,19,Mumbai,hi,19,54705.76,medium,active,app,False,none,none
C00531,Customer00531,45,Chennai,en,24,72869.5,low,active,app,False,none,none
C00532,Customer00532,31,Delhi,hi,14,78685.4,low,active,email,False,none,txn_decline
C00533,Customer00533,35,Kolkata,ta,38,1031.23,low,active,email,True,none,none
C00534,Customer00534,40,Hyderabad,te,31,34030.48,high,dormant,app,False,none,txn_decline
C00535,Customer00535,26,Ahmedabad,en,10,76676.16,low,active,app,False,home,none
C00536,Customer00536,40,Kolkata,en,1,137288.64,low,active,app,False,none,none
C00537,Customer00537,30,Bengaluru,en,76,88896.83,low,dormant,email,True,none,none
C00538,Customer00538,23,Hyderabad,en,3,16378.49,low,active,email,False,none,none
C00539,Customer00539,45,Mumbai,en,134,27630.01,low,active,app,True,none,none
C00540,Customer00540,29,Ahmedabad,en,30,75647.24,medium,active,sms,False,none,none
C00541,Customer00541,40,Pune,mr,11,105955.45,medium,active,email,False,home,none
C00542,Customer00542,54,Delhi,en,1,4945.67,high,dormant,email,True,none,none
C00543,Customer00543,22,Chennai,en,37,125755.05,low,active,email,False,none,txn_decline
C00544,Customer00544,39,Pune,en,15,145.73,medium,onboarding,email,False,none,none
C00545,Customer00545,32,Delhi,en,20,61073.08,low,active,app,False,none,none
C00546,Customer00546,56,Chennai,hi,22,163196.88,low,dormant,email,True,none,none
C00547,Customer00547,48,Mumbai,te,7,85551.62,medium,dormant,app,False,none,none
C00548,Customer00548,37,Hyderabad,en,1,128744.52,low,active,sms,False,none,none
C00549,Customer00549,36,Bengaluru,te,36,22806.32,low,active,app,False,none,none
C00550,Customer00550,47,Delhi,en,17,90922.07,medium,active,email,False,none,app_crash
C00551,Customer00551,26,Delhi,en,9,38380.43,low,active,app,False,none,none
